20100429,382,57.2,expected
20100430,143,61.7,expected
20100501,114,64.8,expected
20100502,91,64.3,expected
20100503,144,67.2,expected
20100504,84,70.0,expected
20100505,80,64.8,expected
20100506,105,65.0,expected
20100507,80,62.1,expected
20100508,89,62.6,expected
20100509,530,51.6,expected
20100510,799,50.9,expected
20100511,811,50.9,expected
20100512,962,47.7,expected
20100513,336,52.2,expected
20100514,148,60.3,expected
20100515,73,68.1,expected
20100516,75,64.1,expected
20100517,86,63.5,expected
20100518,204,55.1,expected
20100519,172,56.2,expected
20100520,116,63.3,expected
20100521,72,68.7,expected
20100522,63,62.8,expected
20100523,88,66.3,expected
20100524,107,66.1,expected
20100525,96,66.1,expected
20100526,79,72.3,expected
20100527,87,73.8,expected
20100528,83,60.6,expected
20100529,63,63.8,expected
20100530,48,74.7,expected
20100531,55,74.8,expected
20100601,73,72.5,expected
20100602,80,74.1,expected
20100603,60,71.1,expected
20100604,59,79.8,expected
20100605,54,78.5,expected
20100606,62,79.5,expected
20100607,95,67.9,expected
20100608,60,68.5,expected
20100609,100,62.3,expected
20100610,66,63.7,expected
20100611,53,64.4,expected
20100612,50,65.8,expected
20100613,67,70.3,expected
20100614,97,68.2,expected
20100615,67,70.5,expected
20100616,76,66.7,expected
20100617,79,72.4,expected
20100618,47,72.7,expected
20100619,50,69.7,expected
20100620,35,74.7,expected
20100621,95,83.8,expected
20100622,78,77.1,expected
20100623,68,80.5,expected
20100624,48,85.3,expected
20100625,60,80.2,expected
20100626,38,77.6,expected
20100627,31,79.5,expected
20100628,74,84.7,expected
20100629,70,83.0,expected
20100630,66,73.2,expected
20100701,81,72.4,expected
20100702,45,72.5,expected
20100703,42,75.3,expected
20100704,37,81.5,expected
20100705,54,85.4,expected
20100706,57,86.4,expected
20100707,60,87.1,expected
20100708,71,79.6,expected
20100709,47,79.6,expected
20100710,59,78.3,expected
20100711,51,79.4,expected
20100712,59,79.2,expected
20100713,70,77.9,expected
20100714,53,77.1,expected
20100715,65,77.5,expected
20100716,51,78.6,expected
20100717,51,84.5,expected
20100718,38,85.3,expected
20100719,59,81.8,expected
20100720,60,80.6,expected
20100721,57,81.8,expected
20100722,42,83.0,expected
20100723,45,80.2,expected
20100724,47,87.1,expected
20100725,47,84.2,expected
20100726,76,78.3,expected
20100727,62,80.5,expected
20100728,65,77.2,expected
20100729,60,78.0,expected
20100730,51,75.1,expected
20100731,55,72.9,expected
20100801,50,73.3,expected
20100802,68,74.7,expected
20100803,60,75.8,expected
20100804,49,77.8,expected
20100805,55,82.7,expected
20100806,42,83.6,expected
20100807,57,75.5,expected
20100808,48,77.2,expected
20100809,61,77.9,expected
20100810,57,80.9,expected
20100811,57,81.1,expected
20100812,53,74.5,expected
20100813,55,73.1,expected
20100814,51,71.1,expected
20100815,44,73.4,expected
20100816,76,75.9,expected
20100817,79,80.1,expected
20100818,71,76.8,expected
20100819,60,76.3,expected
20100820,60,80.8,expected
20100821,41,75.3,expected
20100822,43,75.9,expected
20100823,102,69.9,expected
20100824,88,66.9,expected
20100825,92,66.4,expected
20100826,76,74.1,expected
20100827,59,71.3,expected
20100828,59,72.4,expected
20100829,64,76.8,expected
20100830,78,81.0,expected
20100831,57,83.7,expected
20100901,66,83.4,expected
20100902,50,79.9,expected
20100903,47,78.1,expected
20100904,41,78.1,expected
20100905,42,69.6,expected
20100906,51,69.2,expected
20100907,70,72.9,expected
20100908,67,78.5,expected
20100909,72,67.8,expected
20100910,66,66.5,expected
20100911,67,67.8,expected
20100912,61,64.5,expected
20100913,99,62.6,expected
20100914,101,68.6,expected
20100915,93,66.0,expected
20100916,87,63.8,expected
20100917,50,69.2,expected
20100918,71,65.2,expected
20100919,83,66.9,expected
20100920,80,68.6,expected
20100921,98,62.8,expected
20100922,79,69.9,expected
20100923,85,71.8,expected
20100924,91,69.9,expected
20100925,74,77.6,expected
20100926,76,70.1,expected
20100927,111,66.6,expected
20100928,84,72.2,expected
20100929,66,70.5,expected
20100930,73,72.5,expected
20101001,86,68.3,expected
20101002,94,60.3,expected
20101003,276,57.3,expected
20101004,763,55.3,expected
20101005,535,58.2,expected
20101006,286,59.7,expected
20101007,318,61.0,expected
20101008,155,64.0,expected
20101009,102,66.3,expected
20101010,273,57.6,expected
20101011,118,64.4,expected
20101012,146,64.3,expected
20101013,388,57.1,expected
20101014,380,55.3,expected
20101015,987,54.7,expected
20101016,1251,55.0,expected
20101017,817,57.7,expected
20101018,1270,56.9,expected
20101019,1261,53.3,expected
20101020,1118,53.4,expected
20101021,1273,54.8,expected
20101022,1752,51.5,expected
20101023,1153,52.7,expected
20101024,362,59.2,expected
20101025,307,60.1,expected
20101026,214,64.1,expected
20101027,152,65.3,expected
20101028,123,67.0,expected
20101029,799,56.1,expected
20101030,1256,49.9,expected
20101031,1510,52.8,expected
20101101,2623,43.5,unexpected
20101102,2664,43.6,unexpected
20101103,1742,44.4,expected
20101104,1413,49.2,expected
20101105,1101,49.7,expected
20101106,1289,46.8,expected
20101107,1575,44.8,expected
20101108,2336,43.2,unexpected
20101109,1600,46.0,expected
20101110,1196,51.2,expected
20101111,1068,47.8,expected
20101112,730,50.3,expected
20101113,521,52.9,expected
20101114,500,49.3,expected
20101115,626,51.9,expected
20101116,724,53.1,expected
20101117,972,58.3,expected
20101118,1052,51.4,expected
20101119,1416,46.0,expected
20101120,1078,46.6,expected
20101121,1227,44.5,expected
20101122,681,51.6,expected
20101123,501,54.1,expected
20101124,1268,48.6,expected
20101125,893,41.6,expected
20101126,960,49.5,expected
20101127,1780,40.1,expected
20101128,1322,40.0,expected
20101129,1420,40.6,expected
20101130,1027,49.3,expected
20101201,958,55.6,expected
20101202,1586,39.8,expected
20101203,1467,37.2,expected
20101204,1747,36.2,expected
20101205,1797,33.9,expected
20101206,2704,33.3,unexpected
20101207,2702,33.4,unexpected
20101208,2306,32.5,unexpected
20101209,2435,28.4,unexpected
20101210,2099,26.3,expected
20101211,1113,36.7,expected
20101212,746,46.7,expected
20101213,1312,44.6,expected
20101214,2955,23.1,unexpected
20101215,3011,23.7,unexpected
20101216,2446,26.9,unexpected
20101217,1546,29.2,expected
20101218,1255,31.8,expected
20101219,1142,32.6,expected
20101220,1619,31.3,expected
20101221,1718,33.1,expected
20101222,1391,33.4,expected
20101223,1498,33.4,expected
20101224,1041,33.5,expected
20101225,948,30.3,expected
